"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"22027","1","10","71","0","2023","4","",6,38,41,40,602541,0,0,1168,"",4.26,0.66,0.71,0.68,0.63,0.00,0.00,0.93,"",0,0.0,-4,-9.5,1,2.5,0,0.0,-29199,-4.6,0,0.0,0,0.0,-27,-2.3
"22027","2","10","71","0","2023","4","",12,386,395,412,7010357,0,0,1356,"",7.26,4.16,4.25,4.40,5.92,0.00,0.00,1.39,"",0,0.0,18,4.9,21,5.6,41,11.1,641021,10.1,0,0.0,0,0.0,35,2.6
"22027","3","10","71","0","2023","4","",35,905,900,909,10081875,15925,261,857,"",8.91,3.15,3.12,3.13,3.29,0.58,3.01,1.05,"",0,0.0,28,3.2,17,1.9,14,1.6,375153,3.9,-5929,-27.1,-24,-8.4,13,1.5
"22027","5","10","71","0","2023","4","",221,1693,1686,1687,19581234,1251153,15122,892,"",0.83,0.66,0.65,0.65,0.61,1.02,0.99,0.94,"",-6,-2.6,-36,-2.1,-24,-1.4,-43,-2.5,-1443730,-6.9,-307476,-19.7,-4384,-22.5,-47,-5.0
"22029","0","10","70","0","2023","4","",493,5311,5346,5324,63397101,3685550,60788,915,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,1.4,54,1.0,100,1.9,65,1.2,2685460,4.4,-176686,-4.6,-9071,-13.0,26,2.9
"22029","1","10","71","0","2023","4","",6,56,59,59,1164842,0,0,1545,"",2.37,0.55,0.58,0.58,0.72,0.00,0.00,1.27,"",-1,-14.3,1,1.8,1,1.7,-5,-7.8,205509,21.4,0,0.0,0,0.0,294,23.5
"22029","2","10","71","0","2023","4","",11,60,60,63,872364,0,0,1100,"",3.70,0.37,0.37,0.39,0.43,0.00,0.00,1.16,"",0,0.0,-3,-4.8,-7,-10.4,-3,-4.5,-28853,-3.2,0,0.0,0,0.0,39,3.7
"22029","3","10","71","0","2023","4","",42,1296,1336,1326,15850429,45619,930,924,"",5.95,2.57,2.62,2.62,3.04,0.57,2.71,1.17,"",1,2.4,5,0.4,45,3.5,26,2.0,1313543,9.0,-8376,-15.5,-204,-18.0,60,6.9
"22029","5","10","71","0","2023","4","",434,3899,3891,3876,45509466,3639931,59858,900,"",0.90,0.86,0.85,0.85,0.83,1.02,0.99,0.98,"",7,1.6,51,1.3,61,1.6,47,1.2,1195261,2.7,-168310,-4.4,-8867,-12.9,11,1.2
"22031","0","10","70","0","2023","4","",649,8312,8388,8527,134249639,6592696,106900,1228,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",14,2.2,1271,18.1,1364,19.4,1388,19.4,23818900,21.6,1222356,22.8,16464,18.2,26,2.2
"22031","1","10","71","0","2023","4","",8,48,47,49,700574,0,0,1123,"",2.40,0.30,0.29,0.30,0.20,0.00,0.00,0.69,"",0,0.0,1,2.1,-5,-9.6,-3,-5.8,25948,3.8,0,0.0,0,0.0,92,8.9
"22031","2","10","71","0","2023","4","",12,78,77,81,924544,2280,2,904,"",3.07,0.31,0.30,0.31,0.22,0.03,0.01,0.71,"",0,0.0,9,13.0,4,5.5,12,17.4,105847,12.9,2280,100.0,2,100.0,9,1.0
"22031","3","10","71","0","2023","4","",42,1658,1648,1672,22198326,49767,94,1029,"",4.52,2.10,2.06,2.06,2.01,0.35,0.16,0.97,"",0,0.0,113,7.3,113,7.4,106,6.8,3454244,18.4,-9283,-15.7,-50,-34.7,98,10.5
"22031","5","10","71","0","2023","4","",587,6528,6616,6725,110426195,6540649,106804,1283,"",0.93,0.92,0.92,0.92,0.96,1.03,1.01,1.04,"",14,2.4,1148,21.3,1252,23.3,1273,23.3,20232861,22.4,1229359,23.1,16512,18.3,-2,-0.2
"22033","0","10","70","0","2023","4","",19077,272449,273828,273581,4685325557,236304103,4028878,1319,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",173,0.9,6768,2.5,6549,2.5,7616,2.9,468942448,11.1,-1220542,-0.5,221628,5.8,101,8.3
"22033","1","10","71","0","2023","4","",58,2333,2345,2355,49534697,0,0,1625,"",0.59,0.45,0.45,0.45,0.41,0.00,0.00,0.93,"",1,1.8,69,3.0,56,2.4,71,3.1,2712368,5.8,0,0.0,0,0.0,45,2.8
"22033","2","10","71","0","2023","4","",164,28798,29018,29227,476189121,27636,282,1262,"",1.43,3.44,3.45,3.48,3.20,0.01,0.05,0.92,"",-8,-4.7,659,2.3,681,2.4,664,2.3,29517390,6.6,-6604,-19.3,114,67.9,50,4.1
"22033","3","10","71","0","2023","4","",121,15164,15171,15097,218566726,195612,2017,1110,"",0.44,0.59,0.58,0.58,0.57,0.04,0.09,0.98,"",-1,-0.8,151,1.0,59,0.4,62,0.4,10324105,5.0,6818,3.6,-893,-30.7,46,4.3
"22033","5","10","71","0","2023","4","",18734,226154,227294,226902,3941035013,236080855,4026579,1337,"",1.01,0.97,0.97,0.97,0.98,1.03,1.01,1.01,"",181,1.0,5889,2.7,5753,2.6,6819,3.1,426388585,12.1,-1220756,-0.5,222407,5.8,112,9.1
"22035","0","10","70","0","2023","4","",171,1424,1396,1463,15419699,1149998,22422,831,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-8,-4.5,-85,-5.6,-86,-5.8,-32,-2.1,-388307,-2.5,-342147,-22.9,-1283,-5.4,18,2.2
"22035","1","10","71","0","2023","4","",5,17,19,21,251844,0,0,1020,"",5.69,0.62,0.71,0.75,0.64,0.00,0.00,0.92,"",0,0.0,0,0.0,2,11.8,2,10.5,10064,4.2,0,0.0,0,0.0,-33,-3.1
"22035","2","10","71","0","2023","4","",8,36,36,36,492684,0,0,1053,"",7.76,0.82,0.84,0.80,1.01,0.00,0.00,1.22,"",-1,-11.1,-5,-12.2,-7,-16.3,-7,-16.3,-11895,-2.4,-2599,-100.0,-10,-100.0,136,14.8
"22035","3","10","71","0","2023","4","",24,363,363,384,4312106,98458,1363,896,"",9.79,2.68,2.72,2.76,3.40,3.95,10.78,1.25,"",0,0.0,-15,-4.0,-24,-6.2,-13,-3.3,163199,3.9,-47612,-32.6,-967,-41.5,72,8.7
"22035","5","10","71","0","2023","4","",134,1008,978,1022,10363065,1051540,21059,795,"",0.80,0.83,0.82,0.82,0.78,0.95,0.95,0.95,"",-7,-5.0,-65,-6.1,-57,-5.5,-14,-1.4,-549675,-5.0,-291936,-21.7,-306,-1.4,-6,-0.7
"22037","0","10","70","0","2023","4","",406,5086,5096,5168,74987178,2650017,30581,1127,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",16,4.1,191,3.9,160,3.2,172,3.4,9134404,13.9,375948,16.5,3036,11.0,102,10.0
"22037","1","10","71","0","2023","4","",7,24,23,24,363083,0,0,1180,"",3.36,0.25,0.24,0.24,0.19,0.00,0.00,0.79,"",0,0.0,-1,-4.0,-3,-11.5,-1,-4.0,12235,3.5,0,0.0,0,0.0,115,10.8
"22037","2","10","71","0","2023","4","",20,1921,1953,2005,35547595,0,0,1395,"",8.17,12.31,12.47,12.63,14.92,0.00,0.00,1.20,"",-1,-4.8,91,5.0,92,4.9,71,3.7,6013322,20.4,0,0.0,0,0.0,183,15.1
"22037","3","10","71","0","2023","4","",20,553,554,554,5744912,45052,199,798,"",3.44,1.14,1.14,1.13,0.93,0.78,1.15,0.82,"",0,0.0,11,2.0,10,1.8,7,1.3,259608,4.7,4712,11.7,-26,-11.6,23,3.0
"22037","5","10","71","0","2023","4","",359,2588,2566,2585,33331588,2604965,30382,994,"",0.91,0.60,0.59,0.59,0.52,1.02,1.00,0.88,"",17,5.0,90,3.6,61,2.4,95,3.8,2849239,9.3,371236,16.6,3062,11.2,55,5.9
"22039","0","10","70","0","2023","4","",656,7868,7836,7870,89075793,5613244,79924,872,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",12,1.9,387,5.2,348,4.6,355,4.7,10154097,12.9,993571,21.5,17577,28.2,62,7.7
"22039","1","10","71","0","2023","4","",9,56,53,56,785786,0,0,1099,"",2.67,0.37,0.35,0.37,0.35,0.00,0.00,0.95,"",0,0.0,5,9.8,0,0.0,2,3.7,40562,5.4,0,0.0,0,0.0,11,1.0
"22039","2","10","71","0","2023","4","",14,147,147,146,2023338,0,0,1061,"",3.54,0.61,0.61,0.60,0.71,0.00,0.00,1.18,"",-1,-6.7,8,5.8,7,5.0,3,2.1,169230,9.1,0,0.0,0,0.0,47,4.6
"22039","3","10","71","0","2023","4","",53,1530,1527,1536,18523155,142988,1653,931,"",5.64,2.05,2.04,2.05,2.53,1.17,3.67,1.24,"",0,0.0,-2,-0.1,0,0.0,2,0.1,1649805,9.8,-16148,-10.1,-624,-27.4,83,9.8
"22039","5","10","71","0","2023","4","",580,6135,6109,6132,67743514,5470256,78271,851,"",0.91,0.91,0.91,0.91,0.88,1.01,0.99,0.97,"",13,2.3,376,6.5,341,5.9,348,6.0,8294500,14.0,1009719,22.6,18201,30.3,58,7.3
"22041","0","10","70","0","2023","4","",484,4697,4677,4733,46422976,2647594,35360,759,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-94,-2.0,-91,-1.9,-61,-1.3,1266290,2.8,-604779,-18.6,-14973,-29.7,33,4.5
"22041","1","10","71","0","2023","4","",11,53,57,56,748754,0,0,1041,"",4.43,0.59,0.64,0.62,0.63,0.00,0.00,1.03,"",0,0.0,-6,-10.2,0,0.0,2,3.7,53354,7.7,0,0.0,0,0.0,97,10.3
"22041","2","10","71","0","2023","4","",13,212,214,218,3004046,0,0,1076,"",4.45,1.47,1.49,1.50,2.04,0.00,0.00,1.37,"",0,0.0,-1,-0.5,1,0.5,1,0.5,175023,6.2,0,0.0,0,0.0,61,6.0
"22041","3","10","71","0","2023","4","",29,1243,1236,1266,12990986,816,1,801,"",4.18,2.78,2.77,2.81,3.41,0.01,0.01,1.22,"",-1,-3.3,16,1.3,3,0.2,18,1.4,1289844,11.0,-6893,-89.4,-118,-99.2,73,10.0
"22041","5","10","71","0","2023","4","",431,3189,3170,3193,29679190,2646778,35359,717,"",0.91,0.79,0.79,0.79,0.74,1.03,1.01,0.94,"",1,0.2,-103,-3.1,-95,-2.9,-82,-2.5,-251931,-0.8,-597886,-18.4,-14855,-29.6,14,2.0
"22043","0","10","70","0","2023","4","",289,3462,3422,3321,48689454,1582383,27243,1101,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,3.6,-289,-7.7,-236,-6.5,-72,-2.1,-33501,-0.1,-459860,-22.5,-12894,-32.1,60,5.8
"22043","1","10","71","0","2023","4","",9,657,663,661,17873133,0,0,2082,"",6.06,9.90,10.12,10.37,14.40,0.00,0.00,1.42,"",0,0.0,1,0.2,10,1.5,3,0.5,1836182,11.4,0,0.0,0,0.0,201,10.7
"22043","2","10","71","0","2023","4","",8,44,45,45,649289,0,0,1118,"",4.59,0.41,0.43,0.44,0.42,0.00,0.00,0.98,"",0,0.0,-1,-2.2,1,2.3,0,0.0,44321,7.3,0,0.0,0,0.0,76,7.3
"22043","3","10","71","0","2023","4","",20,803,793,695,8270154,21417,278,833,"",4.83,2.44,2.43,2.20,2.07,0.62,1.81,0.88,"",0,0.0,12,1.5,26,3.4,50,7.8,1226771,17.4,-2195,-9.3,96,52.7,95,12.9
"22043","5","10","71","0","2023","4","",252,1958,1921,1920,21896878,1560966,26965,871,"",0.89,0.66,0.66,0.68,0.52,1.02,1.00,0.79,"",10,4.1,-301,-13.3,-273,-12.4,-125,-6.1,-3140775,-12.5,-457665,-22.7,-12990,-32.5,-18,-2.0
"22045","0","10","70","0","2023","4","",1906,24393,24329,24465,362106564,17677225,249466,1142,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-12,-0.6,974,4.2,872,3.7,931,4.0,29388086,8.8,-1209946,-6.4,-42008,-14.4,52,4.8
"22045","1","10","71","0","2023","4","",9,105,108,112,1979378,0,0,1405,"",0.92,0.22,0.23,0.24,0.21,0.00,0.00,0.93,"",0,0.0,1,1.0,-2,-1.8,0,0.0,168982,9.3,0,0.0,0,0.0,123,9.6
"22045","2","10","71","0","2023","4","",22,241,238,235,2832719,19575,18,916,"",1.91,0.32,0.32,0.31,0.25,0.10,0.05,0.78,"",1,4.8,54,28.9,51,27.3,49,26.3,385543,15.8,-5102,-20.7,-19,-51.4,-92,-9.1
"22045","3","10","71","0","2023","4","",74,3652,3660,3681,43347851,7271,85,910,"",2.71,1.57,1.58,1.58,1.46,0.02,0.06,0.92,"",-1,-1.3,67,1.9,67,1.9,59,1.6,5181997,13.6,6494,835.8,84,8400.0,94,11.5
"22045","5","10","71","0","2023","4","",1801,20395,20323,20437,313946616,17650379,249363,1185,"",0.97,0.98,0.98,0.98,1.01,1.03,1.01,1.03,"",-12,-0.7,852,4.4,756,3.9,823,4.2,23651564,8.1,-1211338,-6.4,-42073,-14.4,44,3.9
"22047","0","10","70","0","2023","4","",827,16400,16350,16034,347133846,12313294,259092,1642,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,1.2,945,6.1,1039,6.8,732,4.8,47896205,16.0,2204732,21.8,84385,48.3,143,9.5
"22047","1","10","71","0","2023","4","",11,79,74,78,1366338,0,0,1365,"",2.59,0.25,0.24,0.25,0.15,0.00,0.00,0.63,"",-2,-15.4,-2,-2.5,-7,-8.6,-3,-3.7,120390,9.7,0,0.0,0,0.0,182,15.4
"22047","2","10","71","0","2023","4","",19,1080,1111,1132,19773491,0,0,1373,"",3.81,2.15,2.21,2.30,1.79,0.00,0.00,0.81,"",1,5.6,-33,-3.0,-35,-3.1,-34,-2.9,1580331,8.7,0,0.0,0,0.0,147,12.0
"22047","3","10","71","0","2023","4","",54,1656,1647,1655,21126001,165867,2852,983,"",4.56,1.06,1.06,1.08,0.74,0.62,1.95,0.69,"",0,0.0,-1,-0.1,-9,-0.5,4,0.2,472874,2.3,67,0.0,862,43.3,23,2.4
"22047","5","10","71","0","2023","4","",743,13585,13518,13169,304868016,12147427,256240,1747,"",0.92,0.97,0.97,0.96,1.02,1.02,1.00,1.06,"",11,1.5,981,7.8,1090,8.8,765,6.2,45722610,17.6,2204665,22.2,83523,48.4,150,9.4
"22049","0","10","70","0","2023","4","",322,3807,3813,3853,50871977,2283811,30723,1023,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",21,7.0,255,7.2,210,5.8,278,7.8,2748577,5.7,-48259,-2.1,296,1.0,-12,-1.2
"22049","1","10","71","0","2023","4","",5,33,32,29,360494,0,0,885,"",3.02,0.45,0.44,0.39,0.28,0.00,0.00,0.65,"",0,0.0,4,13.8,2,6.7,-1,-3.3,-1527,-0.4,0,0.0,0,0.0,-54,-5.8
"22049","2","10","71","0","2023","4","",10,53,55,58,670332,0,0,932,"",5.15,0.45,0.47,0.49,0.41,0.00,0.00,0.88,"",-1,-9.1,4,8.2,6,12.2,8,16.0,83765,14.3,0,0.0,0,0.0,17,1.9
"22049","3","10","71","0","2023","4","",31,997,996,1012,11544274,37819,276,887,"",6.72,2.75,2.74,2.76,2.76,0.76,1.59,1.01,"",0,0.0,48,5.1,53,5.6,71,7.5,1467257,14.6,-23650,-38.5,-615,-69.0,66,8.0
"22049","5","10","71","0","2023","4","",276,2724,2730,2754,38296877,2245992,30447,1077,"",0.88,0.84,0.84,0.84,0.87,1.02,1.00,1.05,"",22,8.7,199,7.9,149,5.8,200,7.8,1199082,3.2,-24609,-1.1,911,3.1,-41,-3.7
"22051","0","10","70","0","2023","4","",15812,183186,183856,183785,2981156845,142089493,1708103,1249,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",153,1.0,-1417,-0.8,-1400,-0.8,-1526,-0.8,97309609,3.4,-20187077,-12.4,-373951,-18.0,50,4.2
"22051","1","10","71","0","2023","4","",38,1422,1420,1431,36867194,0,0,1991,"",0.47,0.40,0.40,0.41,0.49,0.00,0.00,1.20,"",1,2.7,-12,-0.8,-11,-0.8,13,0.9,760325,2.1,0,0.0,0,0.0,46,2.4
"22051","2","10","71","0","2023","4","",40,1298,1305,1317,22611998,30334,445,1331,"",0.42,0.23,0.23,0.23,0.24,0.02,0.17,1.03,"",1,2.6,-4,-0.3,-15,-1.1,-38,-2.8,960986,4.4,15584,105.7,300,206.9,75,6.0
"22051","3","10","71","0","2023","4","",106,12296,12355,12358,177078061,43534,148,1104,"",0.47,0.71,0.70,0.71,0.72,0.01,0.02,1.02,"",-1,-0.9,53,0.4,39,0.3,61,0.5,16162533,10.0,-95739,-68.7,-1204,-89.1,96,9.5
"22051","5","10","71","0","2023","4","",15628,168170,168776,168679,2744599592,142015625,1707510,1253,"",1.01,1.07,1.07,1.07,1.07,1.03,1.01,1.00,"",152,1.0,-1454,-0.9,-1413,-0.8,-1562,-0.9,79425765,3.0,-20106922,-12.4,-373047,-17.9,47,3.9
"22053","0","10","70","0","2023","4","",798,7857,7805,7878,90177310,4836413,53175,884,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-10,-1.2,-99,-1.2,-108,-1.4,-19,-0.2,6200512,7.4,-691141,-12.5,-6393,-10.7,69,8.5
"22053","1","10","71","0","2023","4","",12,82,84,88,1553038,0,0,1411,"",2.93,0.54,0.56,0.58,0.68,0.00,0.00,1.20,"",0,0.0,-4,-4.7,1,1.2,5,6.0,41136,2.7,0,0.0,0,0.0,26,1.9
"22053","2","10","71","0","2023","4","",10,80,80,79,1130591,0,0,1092,"",2.08,0.33,0.33,0.33,0.39,0.00,0.00,1.19,"",-1,-9.1,5,6.7,4,5.3,1,1.3,100988,9.8,0,0.0,0,0.0,54,5.2
"22053","3","10","71","0","2023","4","",65,1747,1741,1707,17579664,75452,411,781,"",5.68,2.34,2.34,2.28,2.37,0.72,1.37,1.02,"",1,1.6,-13,-0.7,10,0.6,-6,-0.4,455455,2.7,-24499,-24.5,-26,-5.9,22,2.9
"22053","5","10","71","0","2023","4","",711,5948,5900,6004,69914017,4760961,52764,904,"",0.91,0.89,0.88,0.89,0.90,1.02,1.00,1.02,"",-10,-1.4,-87,-1.4,-123,-2.0,-19,-0.3,5602933,8.7,-666642,-12.3,-6367,-10.8,83,10.1
"22055","0","10","70","0","2023","4","",11963,135945,136174,136377,2041366214,108585101,1389918,1153,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",402,3.5,557,0.4,265,0.2,600,0.4,90097657,4.6,-7108972,-6.1,-133337,-8.8,47,4.2
"22055","1","10","71","0","2023","4","",39,1069,1066,1065,23020576,0,0,1660,"",0.63,0.41,0.41,0.41,0.44,0.00,0.00,1.08,"",0,0.0,30,2.9,7,0.7,-3,-0.3,1917929,9.1,0,0.0,0,0.0,122,7.9
"22055","2","10","71","0","2023","4","",54,3728,3765,3786,61320020,0,0,1255,"",0.75,0.89,0.90,0.90,0.95,0.00,0.00,1.05,"",-2,-3.6,188,5.3,205,5.8,187,5.2,5054121,9.0,0,0.0,0,0.0,41,3.4
"22055","3","10","71","0","2023","4","",59,8610,8665,8176,119992161,155356,1051,1088,"",0.34,0.67,0.67,0.63,0.72,0.07,0.13,1.09,"",1,1.7,150,1.8,204,2.4,210,2.6,10514709,9.6,-11971,-7.2,-430,-29.0,73,7.2
"22055","5","10","71","0","2023","4","",11811,122538,122678,123350,1837033457,108429745,1388867,1150,"",1.01,1.05,1.05,1.06,1.05,1.03,1.01,0.99,"",403,3.5,189,0.2,-151,-0.1,206,0.2,72610898,4.1,-7097001,-6.1,-132907,-8.7,45,4.1
"22057","0","10","70","0","2023","4","",2182,35310,35311,35285,591635843,24293747,294372,1289,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",47,2.2,1629,4.8,1393,4.1,1365,4.0,41736218,7.6,-1150098,-4.5,-15893,-5.1,39,3.1
"22057","1","10","71","0","2023","4","",13,135,132,137,2253395,0,0,1287,"",1.16,0.20,0.20,0.20,0.15,0.00,0.00,0.75,"",-1,-7.1,11,8.9,6,4.8,5,3.8,37878,1.7,0,0.0,0,0.0,-51,-3.8
"22057","2","10","71","0","2023","4","",30,1176,1170,1183,19319230,0,0,1263,"",2.28,1.09,1.08,1.09,1.03,0.00,0.00,0.95,"",1,3.4,-33,-2.7,-40,-3.3,-49,-4.0,192591,1.0,0,0.0,0,0.0,54,4.5
"22057","3","10","71","0","2023","4","",68,3990,3989,3934,47906863,232989,1718,928,"",2.17,1.19,1.18,1.17,0.99,0.44,1.03,0.83,"",0,0.0,174,4.6,139,3.6,150,4.0,5598721,13.2,21682,10.3,-266,-13.4,75,8.8
"22057","5","10","71","0","2023","4","",2071,30009,30020,30031,522156355,24060758,292654,1338,"",0.97,0.99,0.99,1.00,1.03,1.02,1.00,1.03,"",47,2.3,1477,5.2,1288,4.5,1259,4.4,35907028,7.4,-1171780,-4.6,-15627,-5.1,34,2.6
"22059","0","10","70","0","2023","4","",464,4648,4639,4651,57884912,2932777,37411,958,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,2.0,-161,-3.3,-140,-2.9,-171,-3.5,3261332,6.0,-61180,-2.0,-4686,-11.1,83,9.5
"22059","1","10","71","0","2023","4","",7,71,72,72,1788416,0,0,1920,"",2.94,0.80,0.81,0.81,1.21,0.00,0.00,1.51,"",0,0.0,1,1.4,0,0.0,3,4.3,103473,6.1,0,0.0,0,0.0,77,4.2
"22059","2","10","71","0","2023","4","",9,59,59,59,906351,0,0,1182,"",3.22,0.41,0.41,0.41,0.49,0.00,0.00,1.19,"",0,0.0,0,0.0,1,1.7,-1,-1.7,120744,15.4,0,0.0,0,0.0,158,15.4
"22059","3","10","71","0","2023","4","",40,1331,1343,1340,15273902,219247,1235,878,"",6.02,3.01,3.03,3.03,3.21,3.45,5.85,1.06,"",1,2.6,-24,-1.8,-8,-0.6,-2,-0.1,1722401,12.7,46193,26.7,175,16.5,105,13.6
"22059","5","10","71","0","2023","4","",408,3187,3165,3180,39916243,2713530,36176,966,"",0.90,0.80,0.80,0.80,0.80,0.96,0.97,1.00,"",8,2.0,-138,-4.2,-133,-4.0,-171,-5.1,1314714,3.4,-107373,-3.8,-4861,-11.8,73,8.2
"22061","0","10","70","0","2023","4","",1513,18613,18537,18478,218961664,13186529,164606,908,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",25,1.7,-17,-0.1,-305,-1.6,-147,-0.8,8538565,4.1,-1045054,-7.3,-18176,-9.9,42,4.8
"22061","1","10","71","0","2023","4","",12,124,121,123,1914668,0,0,1201,"",1.54,0.35,0.34,0.35,0.34,0.00,0.00,0.99,"",0,0.0,5,4.2,1,0.8,-3,-2.4,48531,2.6,0,0.0,0,0.0,21,1.8
"22061","2","10","71","0","2023","4","",21,1907,1929,1920,30200377,4105,4,1211,"",2.30,3.34,3.39,3.38,4.34,0.03,0.02,1.29,"",1,5.0,6,0.3,-32,-1.6,-21,-1.1,847479,2.9,1064,35.0,1,33.3,44,3.8
"22061","3","10","71","0","2023","4","",55,1774,1770,1768,22448598,45387,772,975,"",2.54,1.00,1.00,1.01,1.25,0.16,0.83,1.24,"",2,3.8,29,1.7,9,0.5,37,2.1,2543930,12.8,22834,101.2,540,232.8,98,11.2
"22061","5","10","71","0","2023","4","",1425,14808,14717,14667,164398021,13137037,163830,858,"",0.97,0.93,0.93,0.93,0.87,1.03,1.00,0.94,"",22,1.6,-57,-0.4,-283,-1.9,-160,-1.1,5098625,3.2,-1068952,-7.5,-18717,-10.3,35,4.3
"22063","0","10","70","0","2023","4","",3031,31420,31492,31595,371928150,28308917,368746,908,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",125,4.3,378,1.2,227,0.7,238,0.8,12120766,3.4,-1019631,-3.5,-32467,-8.1,22,2.5
"22063","1","10","71","0","2023","4","",13,151,154,153,2397173,0,0,1208,"",0.84,0.25,0.26,0.25,0.25,0.00,0.00,1.00,"",0,0.0,4,2.7,5,3.4,-9,-5.6,75724,3.3,0,0.0,0,0.0,38,3.2
"22063","2","10","71","0","2023","4","",20,220,225,228,3180001,0,0,1090,"",1.09,0.23,0.23,0.23,0.27,0.00,0.00,1.16,"",1,5.3,16,7.8,18,8.7,20,9.6,287139,9.9,0,0.0,0,0.0,12,1.1
"22063","3","10","71","0","2023","4","",60,5894,5921,5900,65264388,149040,751,850,"",1.38,1.97,1.97,1.96,2.14,0.24,0.36,1.09,"",6,11.1,177,3.1,177,3.1,119,2.1,4009646,6.5,-88294,-37.2,-777,-50.9,30,3.7
"22063","5","10","71","0","2023","4","",2938,25155,25192,25314,301086588,28159877,367995,918,"",0.99,0.94,0.94,0.94,0.94,1.03,1.01,1.00,"",118,4.2,181,0.7,27,0.1,108,0.4,7748257,2.6,-931337,-3.2,-31690,-7.9,20,2.2
"22065","0","10","70","0","2023","4","",266,3192,3112,3075,30811480,1965439,35819,758,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-1.1,66,2.1,10,0.3,-34,-1.1,621005,2.1,-392962,-16.7,-7662,-17.6,12,1.6
"22065","1","10","71","0","2023","4","",5,30,27,30,452668,0,0,1201,"",3.66,0.49,0.45,0.51,0.58,0.00,0.00,1.19,"",0,0.0,-4,-11.8,0,0.0,-1,-3.2,36411,8.7,0,0.0,0,0.0,157,15.0
"22065","2","10","71","0","2023","4","",15,127,126,125,1768544,0,0,1080,"",9.35,1.30,1.32,1.32,1.81,0.00,0.00,1.38,"",0,0.0,14,12.4,13,11.5,8,6.8,177810,11.2,0,0.0,0,0.0,10,0.9
"22065","3","10","71","0","2023","4","",28,691,688,691,8866611,49892,344,988,"",7.35,2.28,2.32,2.36,3.50,1.17,1.70,1.51,"",0,0.0,-9,-1.3,-20,-2.8,-15,-2.1,-80360,-0.9,8633,20.9,-205,-37.3,11,1.1
"22065","5","10","71","0","2023","4","",218,2344,2271,2229,19723657,1915547,35475,665,"",0.84,0.86,0.85,0.85,0.74,1.01,1.00,0.87,"",-3,-1.4,65,2.9,17,0.8,-26,-1.2,487144,2.5,-401595,-17.3,-7457,-17.4,11,1.7
"22067","0","10","70","0","2023","4","",583,6209,6096,6112,67904081,4628839,79855,851,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-0.3,-131,-2.1,-212,-3.4,-168,-2.7,50183,0.1,-288104,-5.9,-10586,-11.7,24,2.9
"22067","1","10","71","0","2023","4","",8,46,44,49,677509,0,0,1125,"",2.67,0.39,0.38,0.42,0.39,0.00,0.00,0.99,"",0,0.0,-2,-4.2,0,0.0,2,4.3,54510,8.7,0,0.0,0,0.0,91,8.8
"22067","2","10","71","0","2023","4","",10,100,100,101,1354150,0,0,1038,"",2.84,0.52,0.53,0.54,0.63,0.00,0.00,1.18,"",-1,-9.1,15,17.6,13,14.9,9,9.8,211853,18.5,0,0.0,0,0.0,39,3.9
